device_id,device_name,asset_criticality,sensitivity_score,asset_type,business_unit,os_family,is_internet_exposed,patch_level,days_since_last_patch,nb_vulnerabilities,is_domain_controller,network_zone,last_incident_days_ago,owner_team,account_id,user_name,user_criticality,user_role,department,is_privileged,last_login_days,account_status,MFA_enabled,nb_failed_logins_7d,login_country_mismatch
,,,20,,,,,,,,,,,,71069.0,temp.support.621,LOW,Analyst,Legal,0.0,21.0,Active,0.0,2.0,0.0
,,,21,,,,,,,,,,,,44662.0,intern.ops.586,LOW,Analyst,Finance,0.0,27.0,Active,0.0,1.0,0.0
,,,78,,,,,,,,,,,,49829.0,manager.security.107,HIGH,User,HR,1.0,12.0,Active,1.0,2.0,0.0
,,,75,,,,,,,,,,,,108259.0,director.security.45,HIGH,Analyst,Legal,1.0,23.0,Active,1.0,1.0,0.0
,,,43,,,,,,,,,,,,188110.0,engineer.infra.906,MEDIUM,Manager,Finance,0.0,24.0,Active,1.0,3.0,0.0
,,,24,,,,,,,,,,,,42834.0,guest.admin.872,LOW,Manager,HR,0.0,15.0,Active,1.0,4.0,0.0
,,,47,,,,,,,,,,,,40054.0,admin.risk.793,MEDIUM,User,Legal,0.0,7.0,Active,1.0,0.0,0.0
,,,18,,,,,,,,,,,,288381.0,user.support.641,LOW,Analyst,IT,0.0,25.0,Active,0.0,3.0,0.0
,,,20,,,,,,,,,,,,273079.0,intern.ops.307,LOW,Analyst,Operations,0.0,29.0,Active,1.0,9.0,1.0
,,,44,,,,,,,,,,,,124902.0,engineer.ops.320,MEDIUM,User,Finance,0.0,8.0,Active,1.0,13.0,1.0
,,,92,,,,,,,,,,,,362387.0,cfo.exec.648,CRITICAL,Analyst,IT,1.0,3.0,Active,0.0,14.0,0.0
,,,15,,,,,,,,,,,,56947.0,temp.admin.715,LOW,Analyst,HR,0.0,16.0,Active,1.0,11.0,0.0
,,,77,,,,,,,,,,,,8741.0,lead.trading.951,HIGH,User,Finance,1.0,28.0,Active,1.0,1.0,0.0
,,,73,,,,,,,,,,,,81973.0,director.trading.512,HIGH,User,Legal,1.0,4.0,Suspended,1.0,0.0,0.0
,,,40,,,,,,,,,,,,166031.0,admin.ops.258,MEDIUM,Analyst,HR,0.0,16.0,Active,1.0,1.0,0.0
,,,21,,,,,,,,,,,,3407.0,temp.ops.995,LOW,User,Operations,0.0,17.0,Active,1.0,3.0,0.0
,,,41,,,,,,,,,,,,45162.0,analyst.risk.338,MEDIUM,Analyst,Operations,0.0,28.0,Active,1.0,2.0,0.0
,,,20,,,,,,,,,,,,135042.0,temp.ops.569,LOW,Analyst,Operations,0.0,18.0,Active,0.0,3.0,0.0
,,,16,,,,,,,,,,,,4293.0,user.admin.960,LOW,User,Finance,0.0,25.0,Active,0.0,2.0,0.0
,,,46,,,,,,,,,,,,1795.0,admin.security.01,MEDIUM,Analyst,Legal,0.0,11.0,Active,0.0,1.0,0.0
,,,21,,,,,,,,,,,,132.0,user.support.89,LOW,Analyst,HR,0.0,23.0,Active,0.0,1.0,0.0
,,,41,,,,,,,,,,,,6963.0,engineer.ops.887,MEDIUM,Analyst,Operations,0.0,25.0,Active,1.0,1.0,0.0
,,,15,,,,,,,,,,,,138951.0,intern.support.416,LOW,User,Operations,0.0,20.0,Active,1.0,0.0,0.0
,,,95,,,,,,,,,,,,398406.0,cfo.exec.966,CRITICAL,Analyst,Finance,1.0,21.0,Active,1.0,13.0,0.0
,,,48,,,,,,,,,,,,5445.0,specialist.risk.872,MEDIUM,User,Legal,0.0,1.0,Active,0.0,4.0,0.0
,,,79,,,,,,,,,,,,157122.0,lead.security.175,HIGH,User,IT,1.0,28.0,Active,0.0,3.0,0.0
,,,98,,,,,,,,,,,,443591.0,cto.board.103,CRITICAL,User,Legal,1.0,11.0,Suspended,1.0,3.0,0.0
,,,44,,,,,,,,,,,,20459.0,specialist.infra.07,MEDIUM,Analyst,IT,0.0,5.0,Inactive,1.0,0.0,0.0
,,,95,,,,,,,,,,,,9916.0,cfo.exec.35,CRITICAL,Analyst,IT,1.0,22.0,Suspended,1.0,0.0,0.0
,,,20,,,,,,,,,,,,12903.0,guest.support.883,LOW,User,Finance,0.0,23.0,Active,1.0,3.0,0.0
,,,48,,,,,,,,,,,,119160.0,analyst.security.956,MEDIUM,User,IT,0.0,0.0,Active,0.0,0.0,0.0
,,,45,,,,,,,,,,,,242934.0,specialist.infra.350,MEDIUM,User,Legal,0.0,28.0,Active,1.0,13.0,0.0
,,,24,,,,,,,,,,,,140545.0,user.support.563,LOW,User,Finance,0.0,23.0,Active,0.0,4.0,0.0
,,,42,,,,,,,,,,,,30552.0,specialist.ops.789,MEDIUM,Analyst,IT,0.0,11.0,Active,0.0,0.0,0.0
,,,72,,,,,,,,,,,,22600.0,lead.security.223,HIGH,Manager,IT,1.0,0.0,Active,1.0,4.0,0.0
,,,44,,,,,,,,,,,,92288.0,analyst.risk.912,MEDIUM,Analyst,Operations,0.0,18.0,Suspended,0.0,4.0,0.0
,,,17,,,,,,,,,,,,119915.0,temp.ops.62,LOW,Manager,HR,0.0,16.0,Active,1.0,0.0,0.0
,,,70,,,,,,,,,,,,289806.0,director.security.870,HIGH,User,HR,1.0,29.0,Suspended,1.0,2.0,0.0
,,,16,,,,,,,,,,,,128614.0,temp.admin.826,LOW,User,Legal,0.0,17.0,Active,0.0,12.0,0.0
,,,47,,,,,,,,,,,,105431.0,engineer.ops.537,MEDIUM,Exec,IT,0.0,10.0,Active,1.0,2.0,0.0
,,,47,,,,,,,,,,,,79209.0,admin.infra.618,MEDIUM,Manager,Finance,0.0,14.0,Active,1.0,2.0,0.0
,,,99,,,,,,,,,,,,118633.0,cto.exec.217,CRITICAL,Exec,IT,1.0,1.0,Active,1.0,1.0,0.0
,,,47,,,,,,,,,,,,201106.0,analyst.security.574,MEDIUM,User,IT,0.0,17.0,Active,1.0,3.0,0.0
,,,24,,,,,,,,,,,,267899.0,user.support.785,LOW,User,IT,0.0,0.0,Active,0.0,1.0,0.0
,,,48,,,,,,,,,,,,31693.0,specialist.risk.170,MEDIUM,User,Legal,0.0,28.0,Active,1.0,1.0,1.0
,,,73,,,,,,,,,,,,3281.0,vp.tech.279,HIGH,User,Legal,1.0,14.0,Active,1.0,5.0,1.0
,,,44,,,,,,,,,,,,12869.0,analyst.ops.600,MEDIUM,Analyst,Finance,0.0,20.0,Active,1.0,20.0,0.0
,,,95,,,,,,,,,,,,18111.0,cto.exec.563,CRITICAL,Analyst,IT,1.0,10.0,Inactive,0.0,15.0,0.0
,,,17,,,,,,,,,,,,2063.0,temp.ops.944,LOW,Manager,HR,0.0,3.0,Active,1.0,0.0,0.0
,,,23,,,,,,,,,,,,539.0,user.admin.804,LOW,Manager,Operations,0.0,23.0,Active,0.0,5.0,0.0
,,,73,,,,,,,,,,,,224553.0,lead.risk.953,HIGH,User,HR,1.0,11.0,Active,1.0,1.0,0.0
,,,79,,,,,,,,,,,,27743.0,manager.tech.217,HIGH,User,IT,1.0,2.0,Active,1.0,1.0,0.0
,,,49,,,,,,,,,,,,43946.0,analyst.security.377,MEDIUM,User,Legal,0.0,25.0,Active,1.0,5.0,0.0
,,,96,,,,,,,,,,,,95613.0,ceo.board.284,CRITICAL,Exec,HR,1.0,29.0,Active,1.0,4.0,1.0
,,,99,,,,,,,,,,,,369620.0,cto.board.71,CRITICAL,Analyst,Operations,1.0,9.0,Active,0.0,13.0,0.0
,,,40,,,,,,,,,,,,23972.0,specialist.risk.306,MEDIUM,Analyst,HR,0.0,28.0,Active,0.0,0.0,0.0
,,,21,,,,,,,,,,,,15081.0,intern.ops.22,LOW,User,HR,0.0,25.0,Active,0.0,1.0,0.0
,,,19,,,,,,,,,,,,171403.0,temp.support.996,LOW,User,HR,0.0,27.0,Active,0.0,1.0,0.0
,,,48,,,,,,,,,,,,7436.0,admin.risk.178,MEDIUM,User,Operations,0.0,3.0,Active,0.0,0.0,0.0
,,,47,,,,,,,,,,,,253514.0,specialist.security.462,MEDIUM,Manager,IT,0.0,23.0,Active,1.0,0.0,0.0
,,,23,,,,,,,,,,,,42253.0,user.ops.469,LOW,Analyst,Finance,0.0,13.0,Active,0.0,0.0,0.0
,,,45,,,,,,,,,,,,2137.0,engineer.infra.973,MEDIUM,Analyst,Operations,0.0,29.0,Active,0.0,1.0,0.0
,,,73,,,,,,,,,,,,1792.0,vp.tech.249,HIGH,User,IT,1.0,19.0,Active,0.0,6.0,1.0
,,,73,,,,,,,,,,,,116096.0,director.risk.470,HIGH,Manager,Finance,1.0,5.0,Suspended,1.0,4.0,0.0
,,,79,,,,,,,,,,,,32953.0,vp.trading.369,HIGH,User,Finance,1.0,15.0,Active,1.0,12.0,0.0
,,,42,,,,,,,,,,,,156385.0,admin.ops.354,MEDIUM,Analyst,Finance,0.0,16.0,Active,0.0,3.0,0.0
,,,49,,,,,,,,,,,,112200.0,analyst.infra.686,MEDIUM,User,Operations,0.0,3.0,Active,0.0,1.0,0.0
,,,16,,,,,,,,,,,,1796.0,temp.ops.881,LOW,User,Legal,0.0,7.0,Active,1.0,3.0,1.0
,,,20,,,,,,,,,,,,152488.0,guest.admin.251,LOW,User,Operations,0.0,10.0,Active,0.0,0.0,0.0
,,,91,,,,,,,,,,,,13424.0,cto.exec.821,CRITICAL,Analyst,IT,1.0,15.0,Suspended,0.0,0.0,0.0
,,,17,,,,,,,,,,,,10091.0,temp.admin.907,LOW,User,Finance,0.0,26.0,Active,0.0,0.0,0.0
,,,17,,,,,,,,,,,,192056.0,guest.support.655,LOW,Manager,Legal,0.0,9.0,Inactive,0.0,0.0,0.0
,,,49,,,,,,,,,,,,210075.0,admin.infra.371,MEDIUM,User,Finance,0.0,18.0,Active,0.0,2.0,0.0
,,,78,,,,,,,,,,,,87174.0,manager.risk.650,HIGH,Analyst,Legal,1.0,9.0,Active,1.0,0.0,0.0
,,,44,,,,,,,,,,,,55947.0,engineer.security.419,MEDIUM,Manager,Operations,0.0,15.0,Active,0.0,17.0,0.0
,,,49,,,,,,,,,,,,572.0,analyst.risk.528,MEDIUM,Analyst,Legal,0.0,24.0,Active,1.0,12.0,0.0
,,,76,,,,,,,,,,,,24199.0,lead.tech.643,HIGH,User,Operations,1.0,2.0,Active,1.0,13.0,0.0
,,,47,,,,,,,,,,,,226675.0,admin.risk.329,MEDIUM,Analyst,Operations,0.0,2.0,Active,0.0,0.0,0.0
,,,90,,,,,,,,,,,,73671.0,cto.exec.545,CRITICAL,Analyst,IT,1.0,4.0,Active,1.0,13.0,0.0
,,,16,,,,,,,,,,,,117493.0,guest.ops.36,LOW,Exec,Finance,0.0,15.0,Active,0.0,1.0,0.0
,,,43,,,,,,,,,,,,103658.0,engineer.ops.388,MEDIUM,Manager,Finance,0.0,3.0,Active,1.0,4.0,0.0
,,,48,,,,,,,,,,,,18053.0,admin.risk.391,MEDIUM,Analyst,Finance,0.0,29.0,Active,1.0,1.0,0.0
,,,47,,,,,,,,,,,,995.0,admin.risk.782,MEDIUM,User,Operations,0.0,26.0,Active,1.0,0.0,0.0
,,,22,,,,,,,,,,,,56365.0,guest.admin.08,LOW,User,IT,0.0,0.0,Active,0.0,3.0,0.0
,,,40,,,,,,,,,,,,6362.0,specialist.ops.540,MEDIUM,Analyst,Finance,0.0,17.0,Active,1.0,0.0,0.0
,,,49,,,,,,,,,,,,31841.0,analyst.infra.339,MEDIUM,User,Finance,0.0,18.0,Active,1.0,4.0,0.0
,,,21,,,,,,,,,,,,54.0,guest.admin.263,LOW,Manager,Operations,0.0,7.0,Active,0.0,5.0,0.0
,,,22,,,,,,,,,,,,322155.0,intern.ops.325,LOW,Analyst,Operations,0.0,21.0,Active,1.0,1.0,1.0
,,,45,,,,,,,,,,,,36920.0,specialist.security.359,MEDIUM,Analyst,HR,0.0,5.0,Active,1.0,0.0,1.0
,,,43,,,,,,,,,,,,249086.0,admin.risk.935,MEDIUM,Analyst,HR,0.0,27.0,Active,0.0,2.0,0.0
,,,44,,,,,,,,,,,,24139.0,specialist.infra.971,MEDIUM,User,IT,0.0,24.0,Active,1.0,2.0,0.0
,,,23,,,,,,,,,,,,3597.0,intern.admin.783,LOW,User,HR,0.0,7.0,Inactive,1.0,7.0,0.0
,,,78,,,,,,,,,,,,341743.0,director.risk.302,HIGH,User,Finance,1.0,15.0,Active,0.0,0.0,0.0
,,,71,,,,,,,,,,,,332871.0,vp.security.183,HIGH,Analyst,Legal,1.0,1.0,Active,0.0,0.0,0.0
,,,17,,,,,,,,,,,,338768.0,guest.admin.794,LOW,Analyst,HR,0.0,15.0,Active,0.0,2.0,0.0
,,,49,,,,,,,,,,,,7506.0,specialist.risk.415,MEDIUM,Analyst,Finance,0.0,13.0,Inactive,0.0,17.0,0.0
,,,76,,,,,,,,,,,,4738.0,manager.security.212,HIGH,User,Finance,1.0,29.0,Active,1.0,2.0,0.0
,,,70,,,,,,,,,,,,184577.0,vp.trading.280,HIGH,User,HR,1.0,22.0,Active,1.0,1.0,0.0
,,,17,,,,,,,,,,,,11513.0,temp.support.108,LOW,Manager,Finance,0.0,15.0,Active,0.0,5.0,0.0
,,,16,,,,,,,,,,,,422554.0,user.admin.231,LOW,User,Operations,0.0,19.0,Active,1.0,1.0,0.0
,,,48,,,,,,,,,,,,24784.0,admin.ops.903,MEDIUM,User,Operations,0.0,23.0,Active,1.0,0.0,0.0
,,,49,,,,,,,,,,,,169083.0,admin.ops.603,MEDIUM,Analyst,Legal,0.0,22.0,Active,1.0,15.0,0.0
,,,90,,,,,,,,,,,,307.0,cto.exec.03,CRITICAL,User,IT,1.0,13.0,Active,1.0,12.0,1.0
,,,75,,,,,,,,,,,,71234.0,director.risk.85,HIGH,Analyst,Operations,1.0,15.0,Active,1.0,1.0,0.0
,,,48,,,,,,,,,,,,71048.0,analyst.risk.475,MEDIUM,Manager,Operations,0.0,24.0,Active,0.0,0.0,0.0
,,,43,,,,,,,,,,,,438022.0,specialist.risk.577,MEDIUM,Analyst,HR,0.0,5.0,Active,1.0,0.0,0.0
,,,72,,,,,,,,,,,,14360.0,manager.risk.53,HIGH,Analyst,HR,1.0,23.0,Active,0.0,1.0,0.0
,,,43,,,,,,,,,,,,218351.0,engineer.security.453,MEDIUM,User,Finance,0.0,24.0,Active,1.0,1.0,0.0
,,,90,,,,,,,,,,,,54295.0,cfo.board.286,CRITICAL,User,IT,1.0,2.0,Active,1.0,9.0,0.0
,,,97,,,,,,,,,,,,88029.0,head_security.exec.763,CRITICAL,Manager,Finance,1.0,0.0,Active,1.0,4.0,0.0
,,,18,,,,,,,,,,,,219118.0,guest.admin.470,LOW,Manager,Finance,0.0,24.0,Active,0.0,0.0,0.0
,,,49,,,,,,,,,,,,20396.0,engineer.ops.397,MEDIUM,User,IT,0.0,12.0,Active,1.0,1.0,0.0
,,,78,,,,,,,,,,,,119556.0,director.risk.450,HIGH,User,IT,1.0,7.0,Active,1.0,2.0,0.0
,,,16,,,,,,,,,,,,14708.0,guest.ops.927,LOW,Manager,Legal,0.0,17.0,Active,0.0,2.0,0.0
,,,49,,,,,,,,,,,,177220.0,analyst.ops.879,MEDIUM,Manager,Finance,0.0,12.0,Active,0.0,1.0,0.0
,,,16,,,,,,,,,,,,114617.0,guest.support.157,LOW,Analyst,Finance,0.0,14.0,Active,1.0,0.0,0.0
,,,94,,,,,,,,,,,,414328.0,head_security.exec.693,CRITICAL,Analyst,Operations,1.0,9.0,Active,1.0,16.0,0.0
,,,24,,,,,,,,,,,,8020.0,temp.ops.332,LOW,User,Operations,0.0,28.0,Active,1.0,0.0,0.0
,,,18,,,,,,,,,,,,256364.0,intern.ops.916,LOW,Analyst,HR,0.0,12.0,Active,0.0,1.0,0.0
,,,46,,,,,,,,,,,,174654.0,admin.infra.422,MEDIUM,User,IT,0.0,3.0,Inactive,1.0,0.0,0.0
,,,42,,,,,,,,,,,,12433.0,specialist.infra.603,MEDIUM,Manager,IT,0.0,2.0,Active,0.0,3.0,0.0
,,,42,,,,,,,,,,,,222997.0,analyst.security.813,MEDIUM,Analyst,HR,0.0,25.0,Active,1.0,2.0,0.0
,,,72,,,,,,,,,,,,314341.0,vp.tech.126,HIGH,Analyst,IT,1.0,7.0,Active,1.0,3.0,0.0
,,,96,,,,,,,,,,,,315816.0,head_security.exec.346,CRITICAL,User,Operations,1.0,7.0,Active,1.0,1.0,0.0
,,,47,,,,,,,,,,,,187098.0,specialist.security.352,MEDIUM,Exec,Legal,0.0,26.0,Active,1.0,0.0,0.0
,,,71,,,,,,,,,,,,173159.0,lead.risk.150,HIGH,Exec,Operations,1.0,17.0,Active,0.0,10.0,0.0
,,,20,,,,,,,,,,,,215747.0,guest.ops.198,LOW,Analyst,Operations,0.0,25.0,Inactive,0.0,0.0,0.0
,,,70,,,,,,,,,,,,42714.0,director.security.764,HIGH,Analyst,Finance,1.0,6.0,Active,1.0,0.0,0.0
,,,41,,,,,,,,,,,,6514.0,analyst.risk.921,MEDIUM,User,HR,0.0,0.0,Inactive,0.0,2.0,0.0
,,,94,,,,,,,,,,,,21358.0,ceo.board.61,CRITICAL,Manager,Operations,1.0,21.0,Active,1.0,0.0,0.0
,,,74,,,,,,,,,,,,206058.0,director.trading.270,HIGH,Analyst,Operations,1.0,21.0,Active,1.0,2.0,0.0
,,,74,,,,,,,,,,,,16052.0,lead.security.257,HIGH,User,Operations,1.0,4.0,Active,1.0,0.0,0.0
,,,24,,,,,,,,,,,,20226.0,intern.ops.346,LOW,Manager,Finance,0.0,9.0,Active,0.0,2.0,1.0
,,,97,,,,,,,,,,,,78297.0,head_security.exec.116,CRITICAL,Analyst,IT,1.0,11.0,Suspended,1.0,1.0,0.0
,,,74,,,,,,,,,,,,121837.0,manager.trading.433,HIGH,Analyst,Operations,1.0,11.0,Suspended,1.0,0.0,0.0
,,,47,,,,,,,,,,,,293560.0,admin.ops.363,MEDIUM,Analyst,Operations,0.0,6.0,Active,1.0,1.0,0.0
,,,44,,,,,,,,,,,,363.0,engineer.ops.366,MEDIUM,Manager,IT,0.0,29.0,Active,0.0,2.0,0.0
,,,79,,,,,,,,,,,,449.0,lead.tech.664,HIGH,Analyst,Operations,1.0,14.0,Active,1.0,2.0,0.0
,,,47,,,,,,,,,,,,7223.0,engineer.security.140,MEDIUM,User,IT,0.0,28.0,Active,0.0,3.0,0.0
,,,73,,,,,,,,,,,,707.0,vp.security.861,HIGH,User,HR,1.0,15.0,Active,0.0,17.0,1.0
,,,75,,,,,,,,,,,,62112.0,lead.risk.34,HIGH,User,HR,1.0,3.0,Active,0.0,17.0,0.0
,,,17,,,,,,,,,,,,410725.0,intern.ops.622,LOW,Manager,HR,0.0,0.0,Active,0.0,1.0,0.0
,,,93,,,,,,,,,,,,39287.0,ceo.exec.907,CRITICAL,Manager,IT,1.0,9.0,Active,1.0,1.0,0.0
,,,19,,,,,,,,,,,,17194.0,intern.admin.939,LOW,Analyst,Legal,0.0,24.0,Active,0.0,0.0,0.0
,,,40,,,,,,,,,,,,189122.0,engineer.ops.363,MEDIUM,User,Operations,0.0,1.0,Active,0.0,0.0,0.0
,,,79,,,,,,,,,,,,224615.0,lead.security.403,HIGH,Analyst,HR,1.0,23.0,Active,1.0,11.0,0.0
,,,78,,,,,,,,,,,,67889.0,director.risk.247,HIGH,Analyst,IT,1.0,23.0,Active,1.0,15.0,0.0
,,,15,,,,,,,,,,,,55405.0,user.support.836,LOW,User,HR,0.0,26.0,Active,1.0,1.0,0.0
,,,20,,,,,,,,,,,,17219.0,user.ops.478,LOW,User,HR,0.0,6.0,Active,0.0,3.0,0.0
,,,44,,,,,,,,,,,,15894.0,engineer.infra.113,MEDIUM,Analyst,Finance,0.0,12.0,Active,1.0,1.0,0.0
,,,76,,,,,,,,,,,,49628.0,manager.trading.175,HIGH,User,Operations,1.0,0.0,Active,1.0,3.0,1.0
,,,93,,,,,,,,,,,,72946.0,cto.exec.494,CRITICAL,User,HR,1.0,21.0,Active,1.0,10.0,0.0
,,,45,,,,,,,,,,,,199543.0,admin.security.305,MEDIUM,Analyst,HR,0.0,29.0,Active,1.0,6.0,0.0
,,,17,,,,,,,,,,,,164875.0,temp.support.60,LOW,Manager,IT,0.0,29.0,Inactive,1.0,1.0,0.0
,,,48,,,,,,,,,,,,181308.0,specialist.security.206,MEDIUM,Analyst,IT,0.0,5.0,Active,0.0,6.0,0.0
,,,79,,,,,,,,,,,,317330.0,lead.risk.559,HIGH,User,Finance,1.0,9.0,Active,1.0,0.0,0.0
,,,24,,,,,,,,,,,,38636.0,user.admin.909,LOW,User,Finance,0.0,9.0,Active,0.0,3.0,1.0
,,,24,,,,,,,,,,,,443741.0,temp.admin.649,LOW,Exec,HR,0.0,0.0,Suspended,0.0,0.0,0.0
,,,42,,,,,,,,,,,,125101.0,admin.security.535,MEDIUM,User,HR,0.0,23.0,Active,1.0,7.0,0.0
,,,90,,,,,,,,,,,,115304.0,cfo.board.626,CRITICAL,User,Legal,1.0,12.0,Active,1.0,1.0,0.0
,,,47,,,,,,,,,,,,18755.0,analyst.ops.685,MEDIUM,Manager,Operations,0.0,17.0,Suspended,1.0,2.0,0.0
,,,40,,,,,,,,,,,,12054.0,engineer.risk.467,MEDIUM,Analyst,IT,0.0,3.0,Active,1.0,0.0,0.0
,,,94,,,,,,,,,,,,16273.0,ceo.exec.744,CRITICAL,Exec,HR,1.0,14.0,Active,1.0,11.0,1.0
,,,46,,,,,,,,,,,,79626.0,analyst.infra.636,MEDIUM,User,Operations,0.0,4.0,Active,0.0,4.0,0.0
,,,47,,,,,,,,,,,,40451.0,specialist.risk.548,MEDIUM,User,Operations,0.0,14.0,Active,1.0,3.0,0.0
,,,22,,,,,,,,,,,,47672.0,user.admin.408,LOW,User,IT,0.0,2.0,Inactive,0.0,3.0,0.0
,,,19,,,,,,,,,,,,5627.0,intern.support.797,LOW,User,Finance,0.0,25.0,Active,1.0,0.0,0.0
,,,79,,,,,,,,,,,,307616.0,vp.tech.382,HIGH,Manager,Operations,1.0,18.0,Active,1.0,7.0,1.0
,,,44,,,,,,,,,,,,3696.0,engineer.infra.394,MEDIUM,Analyst,IT,0.0,23.0,Active,0.0,2.0,0.0
,,,44,,,,,,,,,,,,87688.0,specialist.ops.536,MEDIUM,User,Finance,0.0,5.0,Active,0.0,1.0,0.0
,,,49,,,,,,,,,,,,9882.0,engineer.ops.397,MEDIUM,User,IT,0.0,7.0,Active,0.0,1.0,0.0
,,,41,,,,,,,,,,,,389909.0,specialist.risk.787,MEDIUM,User,IT,0.0,20.0,Active,1.0,0.0,0.0
,,,20,,,,,,,,,,,,62518.0,intern.ops.712,LOW,User,HR,0.0,26.0,Active,0.0,1.0,0.0
,,,79,,,,,,,,,,,,137748.0,lead.security.151,HIGH,User,IT,1.0,23.0,Active,1.0,0.0,0.0
,,,23,,,,,,,,,,,,74102.0,guest.admin.995,LOW,User,Operations,0.0,29.0,Active,0.0,19.0,0.0
,,,40,,,,,,,,,,,,72876.0,specialist.risk.360,MEDIUM,Analyst,HR,0.0,29.0,Active,0.0,1.0,0.0
,,,16,,,,,,,,,,,,7045.0,temp.ops.638,LOW,Manager,Finance,0.0,11.0,Active,0.0,0.0,0.0
,,,15,,,,,,,,,,,,6492.0,guest.ops.939,LOW,Exec,Legal,0.0,5.0,Active,1.0,1.0,0.0
,,,79,,,,,,,,,,,,9531.0,lead.risk.192,HIGH,User,Finance,1.0,21.0,Active,1.0,2.0,0.0
,,,49,,,,,,,,,,,,99479.0,specialist.security.857,MEDIUM,User,Finance,0.0,20.0,Active,0.0,2.0,0.0
,,,78,,,,,,,,,,,,3477.0,director.security.526,HIGH,User,Operations,1.0,18.0,Active,1.0,3.0,0.0
,,,41,,,,,,,,,,,,186771.0,admin.infra.431,MEDIUM,Analyst,Operations,0.0,22.0,Active,0.0,0.0,0.0
,,,71,,,,,,,,,,,,393522.0,manager.security.429,HIGH,Analyst,Operations,1.0,2.0,Suspended,1.0,5.0,0.0
,,,44,,,,,,,,,,,,215313.0,analyst.ops.572,MEDIUM,Manager,Legal,0.0,14.0,Active,1.0,4.0,0.0
,,,46,,,,,,,,,,,,146721.0,engineer.ops.629,MEDIUM,Analyst,IT,0.0,15.0,Active,1.0,1.0,1.0
,,,48,,,,,,,,,,,,115881.0,engineer.security.575,MEDIUM,Analyst,Legal,0.0,10.0,Active,1.0,1.0,0.0
,,,21,,,,,,,,,,,,24768.0,user.admin.822,LOW,Analyst,IT,0.0,28.0,Active,0.0,0.0,0.0
,,,19,,,,,,,,,,,,353799.0,user.support.839,LOW,Analyst,Finance,0.0,13.0,Active,1.0,0.0,0.0
,,,17,,,,,,,,,,,,20173.0,guest.admin.149,LOW,Manager,Legal,0.0,4.0,Inactive,0.0,0.0,0.0
,,,23,,,,,,,,,,,,148096.0,guest.ops.723,LOW,Manager,Finance,0.0,15.0,Active,0.0,1.0,0.0
,,,41,,,,,,,,,,,,18612.0,admin.infra.107,MEDIUM,Manager,Operations,0.0,4.0,Active,0.0,0.0,0.0
,,,18,,,,,,,,,,,,7906.0,intern.ops.784,LOW,Analyst,Finance,0.0,17.0,Active,0.0,1.0,0.0
,,,74,,,,,,,,,,,,10610.0,lead.trading.222,HIGH,User,IT,1.0,26.0,Active,0.0,2.0,0.0
,,,24,,,,,,,,,,,,3547.0,user.ops.979,LOW,Analyst,HR,0.0,3.0,Active,0.0,2.0,0.0
,,,23,,,,,,,,,,,,826.0,temp.admin.298,LOW,Manager,Finance,0.0,18.0,Active,0.0,4.0,0.0
,,,41,,,,,,,,,,,,435387.0,engineer.security.415,MEDIUM,Analyst,Finance,0.0,10.0,Active,0.0,0.0,0.0
,,,47,,,,,,,,,,,,419074.0,admin.infra.461,MEDIUM,Manager,IT,0.0,3.0,Active,1.0,1.0,0.0
,,,20,,,,,,,,,,,,181073.0,guest.ops.708,LOW,User,Operations,0.0,3.0,Active,0.0,0.0,0.0
,,,22,,,,,,,,,,,,129682.0,guest.ops.963,LOW,User,Legal,0.0,14.0,Active,0.0,4.0,0.0
,,,44,,,,,,,,,,,,23387.0,specialist.security.544,MEDIUM,Analyst,Finance,0.0,17.0,Active,0.0,0.0,0.0
,,,19,,,,,,,,,,,,199708.0,intern.support.755,LOW,User,Legal,0.0,7.0,Active,0.0,1.0,0.0
,,,43,,,,,,,,,,,,209011.0,specialist.risk.598,MEDIUM,Analyst,Operations,0.0,17.0,Active,0.0,1.0,0.0
,,,19,,,,,,,,,,,,22050.0,temp.ops.698,LOW,User,IT,0.0,15.0,Active,1.0,1.0,0.0
,,,17,,,,,,,,,,,,64242.0,temp.ops.737,LOW,User,Operations,0.0,25.0,Active,0.0,0.0,1.0
,,,19,,,,,,,,,,,,203444.0,guest.support.943,LOW,User,HR,0.0,3.0,Active,0.0,1.0,0.0
,,,71,,,,,,,,,,,,21208.0,vp.risk.108,HIGH,User,Finance,1.0,12.0,Active,1.0,13.0,0.0
,,,49,,,,,,,,,,,,8476.0,engineer.risk.433,MEDIUM,User,HR,0.0,23.0,Inactive,1.0,1.0,0.0
,,,41,,,,,,,,,,,,18854.0,admin.infra.863,MEDIUM,User,Legal,0.0,19.0,Active,1.0,1.0,1.0
,,,41,,,,,,,,,,,,127235.0,specialist.security.861,MEDIUM,Analyst,Finance,0.0,28.0,Active,1.0,1.0,0.0
,,,44,,,,,,,,,,,,13295.0,analyst.risk.982,MEDIUM,Analyst,Legal,0.0,29.0,Active,1.0,10.0,1.0
,,,49,,,,,,,,,,,,125466.0,specialist.risk.418,MEDIUM,Exec,IT,0.0,1.0,Active,1.0,16.0,0.0
,,,46,,,,,,,,,,,,697.0,analyst.security.628,MEDIUM,User,Operations,0.0,15.0,Active,1.0,2.0,0.0
,,,71,,,,,,,,,,,,229415.0,director.security.175,HIGH,Analyst,IT,1.0,28.0,Active,1.0,0.0,0.0
